23210
0.131445 0.0109518 3
5.99053 0.00718087 0
17.8742 0.000675971 0
13.3103 5.59781e-05 0
14.9903 0.00485884 3
17.6841 0.00402476 3
20.5199 0.0010056 3
6.88771 0.00931216 3
5.2029 0.0129922 3
3.80945 0.00364901 0
13.2355 0.00665381 3
5.6174 0.00861585 0
15.0564 0.00132473 0
13.2211 0.00180386 1
10.6529 0.00590545 3
8.86715 0.00538519 1
8.10728 0.00360453 0
2.7572 0.000883603 0
10.8981 0.0008952 0
5.12894 0.0100367 3
2.37967 0.00221695 0
19.5493 0.010327 3
3.73861 0.00512563 0
5.1057 0.000362518 0
12.4064 0.00359145 3
8.27955 0.0101513 3
11.7244 0.00332971 1
15.0291 0.00356831 3
19.3789 0.00133435 3
17.8363 0.00113386 1
8.08661 0.011774 3
2.97621 0.000226808 0
16.3602 0.0102808 3
6.59687 0.00799189 1
11.913 0.00433318 3
18.5833 0.00150745 3
20.9034 0.00518838 3
15.0985 0.00168449 1
14.1024 0.00219053 1
11.2993 0.00856385 3
3.39037 0.00943421 0
3.02702 0.0101663 3
5.97479 0.00811126 0
7.57107 0.000844215 0
19.3723 0.00694105 3
16.2547 0.00748196 3
7.53162 0.00257436 0
20.1752 0.000593851 3
13.834 0.00922755 3
3.10058 0.0120339 3
20.9375 0.00772147 3
15.5287 0.00887795 3
3.48929 0.00166554 0
1.32026 0.00219631 0
4.21461 7.18488e-05 0
9.44845 0.010889 3
17.1894 0.00133166 1
6.73394 0.0121773 3
2.53363 0.00366384 0
10.6373 0.00261472 1
14.8208 0.00251958 3
16.3406 0.0117398 3
11.669 8.54924e-07 1
1.38807 0.00366445 0
11.04 0.000417747 0
9.18301 0.00478936 1
7.65289 0.012895 3
6.88909 0.00658988 1
11.3607 0.00215127 0
19.0133 0.000967474 3
16.7031 0.0126626 3
12.2957 0.000251246 0
16.2475 0.00332628 3
14.291 0.0117878 3
8.03227 0.00741805 3
14.4036 0.0103498 3
15.4919 0.00640444 3
10.4442 0.00441901 1
11.3429 0.00252043 1
2.65919 0.00961961 0
5.57955 0.00944623 0
2.11526 0.010705 3
16.3634 0.00204919 3
18.0157 0.0119759 3
1.29752 0.00286951 0
11.0008 1.29309e-06 1
9.69957 0.0122239 3
7.78537 0.00490201 1
4.52881 0.0101376 3
18.5657 0.00781816 3
11.3173 0.00923867 3
9.30123 0.000146602 0
19.852 0.00940931 3
6.42115 0.00529539 0
6.48621 0.00983851 3
10.3795 0.0101624 3
10.6799 0.0108466 3
12.1143 0.0129704 3
1.49182 0.0115394 3
15.1946 0.0110607 3
5.97158 0.00621064 0
2.51855 0.00696915 0
14.0584 0.00411412 3
14.4196 0.0062135 3
2.46719 0.00605148 0
12.8637 0.0118657 3
14.3564 0.0126129 3
12.2989 0.00824665 3
17.9543 0.00872789 3
9.05121 0.00282813 0
1.47333 0.000559937 0
10.5715 0.00508225 3
12.9814 0.00359216 3
4.01486 0.00871734 0
19.8366 0.00558746 3
8.12189 0.00431495 1
6.79425 0.00760902 1
2.45491 0.00997077 3
10.0764 0.00504512 1
16.2112 0.00820334 3
2.75902 0.00497685 0
3.45017 0.00227216 0
13.3796 0.00312708 3
9.98599 0.0129241 3
6.76169 0.00900479 3
7.40128 0.00704637 1
19.8995 0.00360564 3
9.69267 0.00429746 1
11.6434 0.000323249 0
1.46434 0.00605807 0
19.0455 0.0129082 3
3.49521 0.000354723 0
0.0209071 0.00608242 0
4.84277 0.0035531 0
17.7785 0.00638671 3
4.43578 0.00567516 0
12.8524 0.0105596 3
16.416 0.00170187 1
7.29169 0.00568662 1
6.99306 0.00445541 0
14.9797 0.00751559 3
10.7822 0.0121424 3
0.941633 0.00850722 0
9.84121 0.00569786 1
1.09491 0.0129168 3
11.4512 0.00729528 3
7.89686 0.00559989 1
18.4285 0.000701458 0
19.74 0.00623751 3
12.7802 0.00233451 1
7.36446 0.00018693 0
11.4172 0.00526202 3
4.82592 0.00831166 0
18.5447 0.00546509 3
20.8822 0.00210461 3
10.3036 0.0031513 1
12.5013 0.00282657 1
10.1933 0.0053851 1
1.50926 7.74196e-06 1
12.1222 0.00203145 1
0.103635 0.00993917 3
16.9316 0.00198423 3
8.03807 0.00661123 1
0.828201 0.000516205 0
9.16361 0.00629972 1
1.00217 0.0122735 3
12.4882 0.00157275 0
0.0399305 0.0122496 3
8.59713 0.00678656 3
15.3047 0.0117127 3
11.8553 0.0121208 3
20.4711 0.0123051 3
0.0773071 0.00153551 0
0.462158 0.00736537 0
4.39773 0.00231343 0
1.48984 0.00735654 0
0.569751 0.00966239 0
15.2636 1.87477e-06 1
15.0095 0.000317977 0
3.29408 0.0111854 3
2.02785 0.00986415 3
4.54804 0.00976794 0
14.1613 0.00488227 3
18.1742 0.00249183 3
1.78357 0.0002862 0
13.6877 0.00258036 1
17.587 0.00191474 3
3.06197 0.00750959 0
12.2677 0.00944481 3
1.59599 0.00955487 0
10.286 0.00232013 0
10.2592 0.00666886 3
15.7754 0.000202872 0
12.2969 0.00329909 1
4.06157 0.0124287 3
15.2759 0.00200157 1
9.12103 0.00676926 3
8.69469 0.0074577 3
15.7052 0.00147592 1
7.21894 0.00378394 0
1.4937 0.00165495 0
0.135213 0.00849997 0
4.4704 0.00106902 0
1.5386 0.00984242 3
6.99307 0.0083154 3
6.09948 0.00579112 0
5.3656 0.0108094 3
6.58924 0.0102642 3
11.6526 0.010919 3
8.71107 0.0123498 3
12.572 0.00434176 3
1.20251 0.00790996 0
2.79437 0.00423875 0
16.9535 0.00883313 3
15.4105 0.0104024 3
0.294205 0.00270096 0
3.01376 0.012848 3
14.6336 0.0029731 3
10.0942 0.0115209 3
13.3114 0.00614842 3
14.2925 0.00361984 3
0.0361996 0.00918537 0
11.4584 0.00788623 3
7.78473 0.0123044 3
13.6143 0.00152603 0
19.923 0.00414266 3
7.15887 0.00629877 1
3.63413 0.0100476 3
1.04081 7.42862e-05 0
16.0034 0.00286079 3
10.2004 0.00261093 0
19.4029 0.00182599 3
9.15188 0.00351937 1
3.23611 0.00311254 0
10.3945 0.00287013 1
4.28056 0.00783572 0
15.5502 0.00696164 3
15.0432 0.000961263 0
15.252 0.00226403 1
14.8604 7.23742e-05 0
4.96894 0.00301815 0
2.28826 0.00842087 0
11.9523 0.00360521 1
5.59906 0.00526584 0
4.53495 0.00427747 0
0.457789 0.00383381 0
17.3387 0.00353623 3
9.86407 0.008232 3
8.59585 0.00893985 3
0.885286 0.00451894 0
10.8843 0.00445036 1
0.0403683 0.000510181 0
4.67684 0.00921275 0
10.2874 0.00180074 0
10.5996 0.000106886 0
15.7755 0.00203223 1
10.2477 0.00572283 3
6.93245 0.00540428 0
12.3796 0.00996666 3
9.42798 0.000588314 0
15.0231 0.00541293 3
6.08143 0.0108173 3
1.81418 0.00491327 0
7.29776 0.00773077 1
5.51168 0.00127477 0
2.64353 0.00554764 0
19.7473 0.000529101 3
11.7318 0.00406518 3
13.5953 0.00285022 1
17.4155 0.00165364 1
17.1498 0.00743593 3
9.11988 0.00227159 0
9.34681 0.00571991 1
17.2649 0.0106939 3
3.6662 0.00972563 0
14.1472 0.00974648 3
14.0243 0.00154687 0
11.8435 0.00617105 3
3.93857 0.0107219 3
3.00891 0.00860153 0
18.9333 0.00244358 3
9.33697 0.00311587 0
2.04057 0.000972098 0
8.26099 0.00281271 0
8.31996 0.00384632 0
0.886304 0.00509471 0
20.9821 0.00162456 3
1.93762 3.60282e-05 1
9.47807 0.0059628 1
15.6775 0.00423863 3
9.1112 0.00126971 0
16.3795 0.00613273 3
7.93549 0.0112773 3
7.98652 0.00971217 3
17.6871 0.00940212 3
6.64751 0.00682286 0
18.3221 0.0034531 3
13.3139 0.00718316 3
19.3635 0.000373426 0
16.9898 0.00527752 3
5.85452 0.000623575 0
17.3217 0.0100738 3
7.09838 0.00601791 1
6.02244 0.00874671 0
11.1978 0.0068388 3
15.2438 0.00251794 3
5.63561 0.00675977 0
13.0046 0.00299182 1
14.6841 0.00876934 3
20.9894 0.0100713 3
6.59892 0.00874381 3
20.0137 0.0112904 3
14.018 0.0028105 3
0.78017 0.00166604 0
17.3013 0.000639732 0
7.64049 0.00512019 1
13.0554 0.00946989 3
5.48753 0.00967425 0
20.115 5.00087e-05 1
11.7373 0.00201498 0
20.2514 0.000338574 3
16.8219 0.00111356 1
6.67215 0.00600627 0
10.9259 0.00361293 1
4.54184 0.00610541 0
6.38536 0.00739245 0
7.73674 0.00466541 0
3.56852 0.00121027 0
15.9533 0.00959533 3
12.5505 0.00609076 3
12.0691 0.00530537 3
11.1285 0.00466282 3
2.35563 8.41583e-05 0
2.44789 0.0103455 3
6.60783 0.00489532 0
20.0401 0.00482056 3
4.61847 0.00732706 0
20.0378 0.00816821 3
17.167 0.0119919 3
5.42042 0.01251 3
14.3444 0.00195836 1
16.1589 0.00228939 3
16.2753 0.00110441 0
9.33867 0.00893973 3
20.9682 0.0128538 3
17.3228 0.00268094 3
9.90169 0.00314553 1
7.03773 0.00130413 0
1.00916 0.0104883 3
5.24704 1.67843e-05 1
7.69568 0.00215114 0
20.201 0.00293423 3
13.4953 0.0055458 3
18.1885 0.0013466 3
15.7005 0.00488024 3
17.1841 0.00469397 3
13.3396 0.00442409 3
5.63855 0.000330626 0
5.25383 0.0061762 0
0.0418358 0.00491859 0
6.47471 0.00824129 1
11.4533 0.00970761 3
10.2884 0.000625004 0
1.01364 0.00986579 3
7.76511 0.00421738 0
5.18482 0.0103745 3
15.7034 0.00256889 3
8.07534 0.00628445 1
12.2873 0.00178334 0
12.2185 0.00705979 3
8.63359 0.00347942 0
4.27792 0.0065606 0
7.28142 0.00511613 0
18.3062 0.0107648 3
5.69725 0.00777583 0
6.57107 0.00363621 0
15.5124 0.0129677 3
4.0681 0.00955395 0
5.79138 0.00371565 0
20.8829 0.011129 3
13.6326 0.0105743 3
15.2155 0.00589461 3
20.0373 0.00874221 3
18.1243 0.00826209 3
15.7604 0.000840225 0
18.3816 0.000271779 0
2.82271 0.00990145 3
6.32488 0.00440843 0
4.71006 0.000251001 0
1.38934 0.00913095 0
0.75351 0.00556834 0
9.06411 0.00654245 3
10.4445 0.00632207 3
5.37472 0.00459631 0
2.31732 0.00742989 0
4.11014 0.0100692 3
14.3583 0.00796208 3
6.27585 0.0114508 3
18.5823 0.00661835 3
7.03182 0.0068671 1
4.52897 0.00950522 0
13.3512 0.0110452 3
2.35286 0.00925496 0
2.17147 0.0117295 3
11.8252 0.00384205 1
11.2823 0.00444289 3
6.78648 0.00737093 1
15.7603 0.00383265 3
8.09214 0.00721298 3
10.982 0.00423921 1
0.616113 0.00987903 3
7.16191 0.00968111 3
14.339 0.000378384 0
10.3944 0.00464877 1
2.86587 0.00650489 0
20.2759 0.0100228 3
12.0781 0.0116483 3
19.1565 0.00344261 3
5.92764 0.00906785 0
9.31688 0.00737146 3
19.0829 0.0043713 3
4.08831 0.00828456 0
17.3602 0.00696391 3
15.3912 0.000220532 0
19.1542 0.00988186 3
9.13253 0.00429922 1
8.60304 0.00620895 1
11.0966 0.0018155 0
3.55915 0.0116178 3
17.8066 0.000906744 0
9.54439 0.0094455 3
7.70829 0.00892913 3
11.5308 0.00117237 0
16.3726 0.00439755 3
4.92706 0.0114528 3
9.00089 0.00188306 0
18.4809 0.011238 3
13.774 0.000801375 0
16.5979 0.00281919 3
7.27468 0.0104205 3
7.68685 0.00169798 0
7.88555 0.0076763 3
19.7552 5.48996e-05 0
0.756446 0.00636307 0
17.5229 0.00116158 3
8.3852 0.00122911 0
13.0145 0.00813917 3
5.89713 0.00289612 0
7.70661 0.00126534 0
3.04881 0.00960102 0
5.83754 0.00967468 1
0.70696 0.000923537 0
8.26946 0.00827279 3
18.055 0.00184574 3
13.3122 0.0129952 3
20.989 0.00314233 3
5.37792 0.00821325 0
17.8259 0.00531849 3
18.1375 0.000930618 1
3.2041 0.00705366 0
10.3341 0.00140323 0
6.33132 0.00714932 0
16.774 0.00137676 1
6.96262 0.000857413 0
6.39139 0.00208373 0
14.5392 0.00152014 1
16.2603 0.0089145 3
17.169 0.000219045 0
20.7013 0.00726236 3
18.3157 0.00444548 3
11.3275 0.00399784 1
13.1627 0.00900538 3
13.0158 0.00110446 0
2.18373 0.00651212 0
11.4688 0.000784756 0
7.70134 0.00725193 1
2.97413 0.000538964 0
14.2455 0.00449071 3
19.915 0.0108485 3
6.57278 0.00659706 0
16.8565 0.000881557 0
15.6189 0.00329217 3
8.37463 0.00202461 0
0.825694 0.00684552 0
20.1843 0.0118151 3
20.9458 0.00399559 3
20.4988 0.00635803 3
6.25983 0.00920036 3
16.3201 9.00837e-06 1
20.803 0.00902177 3
10.2804 0.00909935 3
11.008 0.00245765 1
17.0437 0.0113036 3
9.56925 0.00625682 3
7.51371 0.00794111 3
7.72609 0.00539797 1
1.60376 0.0084214 0
12.7393 0.00526133 3
10.9313 0.000211881 0
3.8959 0.000160748 0
15.4059 0.0012608 0
3.13995 0.0124431 3
19.0364 0.0124735 3
6.25997 0.00790085 0
3.2414 3.53456e-05 1
16.1962 0.0121748 3
6.38884 0.00161861 0
8.59981 0.00445431 1
19.2958 0.0115872 3
19.9879 0.00117721 3
1.39875 0.000246333 0
12.0812 2.13616e-05 1
16.1624 0.000229572 0
18.7171 0.0120317 3
14.4725 0.00234471 3
13.1146 0.000418878 0
4.79521 0.0107991 3
18.9533 0.00738391 3
14.7971 0.00917331 3
12.8156 1.38555e-05 1
13.5725 0.011831 3
8.27227 0.00685449 1
10.0668 0.00282122 1
7.00728 0.00213305 0
4.71714 0.0125006 3
19.2295 0.00896777 3
11.6817 0.0125539 3
20.9936 5.87536e-05 1
9.25207 0.00331822 1
10.2156 0.00595097 3
12.4855 0.0125431 3
11.9261 0.00146426 0
7.58983 0.0108398 3
9.65891 0.00265181 0
14.2989 0.00729478 3
17.5074 0.00144737 3
6.1622 0.00987036 3
12.4973 4.39274e-05 0
13.8285 0.000458708 0
13.8786 3.84332e-05 0
10.5213 0.00828872 3
12.0315 0.00402912 3
11.3383 0.000126879 0
16.6611 0.0057223 3
4.91266 0.00982551 1
6.93394 0.00781664 1
4.31531 0.00693408 0
18.2167 0.00984975 3
8.10487 0.0092961 3
12.0418 0.00261846 1
14.9327 0.00230928 3
8.57331 0.0112144 3
13.6938 0.00304196 3
9.22577 0.00985098 3
18.1235 0.0058998 3
8.60044 0.005074 1
8.19915 0.0040739 0
9.92156 0.00733921 3
16.7757 4.1757e-05 1
12.7244 0.000290486 0
14.0266 0.00333056 3
17.8698 0.00752118 3
6.65381 0.00847235 1
18.145 0.00114926 1
0.0170757 1.33181e-05 0
20.3062 0.00192671 3
7.71962 0.0082456 3
4.47642 0.00995069 3
5.01326 0.00534857 0
14.9819 0.00192135 1
17.0827 0.00623901 3
6.4051 0.000676399 0
12.153 0.0103849 3
1.8416 0.0110676 3
2.82498 0.00791149 0
3.47668 0.00267732 0
19.2925 0.000698398 0
10.6889 0.00242481 0
2.87123 4.4434e-07 1
13.122 0.00856955 3
18.5 0.000877749 1
14.4483 0.00104305 0
11.2304 0.00606856 3
17.7951 0.00308959 3
8.04528 0.00462367 1
7.22446 0.00895762 3
18.589 0.00504494 3
8.82828 0.0106651 3
11.313 0.00294059 1
1.79389 0.0125853 3
13.5245 0.00171479 1
7.20719 0.00413888 0
9.04134 0.0119548 3
8.28206 0.000433027 0
4.91116 0.0118689 3
20.2679 0.0104452 3
17.0917 2.05098e-05 1
14.5487 0.00331025 3
5.74349 0.00748084 0
13.136 0.00338668 3
16.1933 0.00706926 3
20.8715 0.00815714 3
17.7523 1.1189e-05 1
17.0665 0.00396021 3
3.64712 0.00624501 0
10.3778 0.0125242 3
12.0366 0.00461564 3
7.41458 0.00301334 0
20.6498 0.000222167 3
8.84486 0.00571133 1
18.283 0.00404482 3
12.6192 0.000676201 0
7.35941 0.011896 3
10.0574 0.0108548 3
15.0468 0.000628519 0
20.0479 0.00713151 3
18.2165 1.79746e-05 1
12.3252 0.00232886 1
11.9369 0.000209072 0
8.36679 0.00658533 1
4.73294 0.000752857 0
17.2613 0.00189782 3
14.0661 0.00237688 1
8.71093 0.00391462 1
11.1553 0.00565705 3
6.88095 0.00802836 1
20.3369 0.00256975 3
5.05725 0.00209442 0
11.5083 0.00233649 1
10.5473 0.00753023 3
2.06781 0.00186008 0
1.12352 0.00327135 0
5.42649 0.00985226 3
3.49765 0.0054998 0
10.4185 0.00487662 1
14.0758 0.00128761 0
17.1621 0.00844921 3
19.5583 0.00106907 3
18.5453 0.00127314 3
11.0103 0.00499647 3
15.6182 0.00770257 3
20.9178 0.00480036 3
19.2723 0.0107396 3
16.9986 0.00433676 3
10.8411 0.00965538 3
0.806225 0.011286 3
9.17896 0.00812759 3
18.5969 0.00875416 3
6.14965 2.10587e-05 1
16.6496 0.00983825 3
1.31729 0.0101393 3
7.04731 0.000548852 0
8.40964 0.003107 0
12.9175 0.00163059 0
15.0572 0.00150234 1
16.0274 0.00140049 1
6.4828 9.94719e-05 0
17.8902 0.00133103 1
2.87657 0.0108467 3
14.2098 0.00172932 1
9.94269 0.00389814 1
5.96745 0.000208433 0
16.0348 0.000514481 0
17.488 0.000218334 0
3.15139 0.00383937 0
6.27541 0.00692493 0
6.10652 0.0124692 3
19.2232 0.00530091 3
18.2566 0.00156057 3
4.11228 0.00475947 0
0.213798 0.00884027 0
19.7809 0.0124497 3
4.13424 0.0032821 0
12.1891 0.00566174 3
14.5639 0.0121775 3
20.977 0.0002504 3
15.3644 0.00149837 1
3.36063 0.00962163 0
8.27774 0.00859016 3
12.6659 0.00340922 3
6.14924 0.00967335 3
9.10311 0.00781137 3
14.9724 0.00209479 3
14.465 0.00837531 3
4.67298 0.00462122 0
5.84435 0.0129088 3
4.40874 0.00391772 0
0.297381 0.0106036 3
0.719846 0.00131125 0
5.11732 0.0092743 0
5.8942 0.00837093 0
10.7001 0.00567252 3
15.3897 0.0100211 3
19.2841 0.00812485 3
9.27582 0.00508578 1
0.605141 0.00937298 0
2.11456 0.000650064 0
18.0025 0.0123659 3
6.92951 0.000165023 0
14.9391 0.00450933 3
14.2727 0.00525342 3
18.8052 0.0102744 3
13.0763 0.00318902 3
2.7695 0.00184739 0
9.69579 0.00203164 0
19.1529 0.009438 3
11.6157 0.00428007 3
3.41472 0.00475847 0
1.71955 0.00325554 0
2.08767 0.00257103 0
14.6913 0.00190244 1
5.12763 0.00169059 0
11.172 0.00327864 1
18.5637 5.87358e-05 0
13.3278 0.00153608 0
12.9783 0.00755731 3
13.3373 0.0114394 3
3.36456 0.00998769 3
4.57138 0.0129046 3
7.499 0.0049079 0
18.7899 0.00079483 3
3.65416 0.00775656 0
1.52896 0.0105524 3
10.6708 0.01129 3
1.85878 0.00921653 0
2.31114 0.00978595 0
3.03428 0.00123624 0
16.3399 0.00519265 3
18.9449 0.00121734 3
9.04047 0.00707158 3
12.5514 0.00104054 0
7.70883 0.00749459 3
8.18469 0.0050245 1
2.77515 0.0116762 3
3.91426 0.000415424 0
16.6263 0.0106523 3
13.8526 0.0122235 3
2.41987 0.0125682 3
1.14441 0.00404601 0
19.1362 0.00568331 3
5.68772 0.0116755 3
4.51815 4.36504e-05 1
10.3451 0.00104502 0
14.7525 0.0129907 3
9.28189 0.000944049 0
19.9188 0.00518255 3
4.35698 0.00196333 0
1.19178 0.0119211 3
9.54334 0.00860593 3
14.9644 0.00706031 3
4.17874 0.0115396 3
16.437 0.000173614 0
17.3928 3.61405e-05 1
18.9787 0.00304955 3
13.677 0.00804194 3
12.241 0.00376959 3
16.4416 0.00784137 3
9.79235 0.00985817 3
7.07058 0.0128164 3
3.77654 0.00402089 0
20.1323 0.00676727 3
13.3431 0.00517241 3
6.18104 0.00828922 0
14.7316 0.00134212 0
3.71421 0.0119834 3
12.1909 0.00789312 3
5.86534 0.00928694 0
18.3492 0.0116033 3
3.47696 0.00913092 0
9.59998 0.00322104 1
14.0886 0.00881597 3
7.05873 0.00709728 1
5.81589 0.00209382 0
6.31254 0.00877207 1
17.6788 0.00175424 3
3.73622 0.00988792 3
16.7821 0.00342205 3
0.889232 0.00593686 0
6.08034 0.00405022 0
17.9781 0.00219631 3
7.60134 0.000517621 0
19.0505 0.00214332 3
10.9896 0.0026879 1
6.74211 0.00831805 1
5.2009 0.00753627 0
17.4974 0.000974603 1
6.31906 0.0118008 3
13.8575 0.00645183 3
11.5904 0.00822826 3
10.6717 0.0117277 3
7.43115 0.00332465 0
10.864 0.00388458 1
2.57389 0.003299 0
20.9988 0.000867026 3
12.6856 0.00671131 3
9.41033 0.0127033 3
11.2661 0.0105378 3
5.82469 0.000959048 0
4.99219 0.00120506 0
16.4884 0.00187355 1
16.1123 0.0125468 3
11.4187 0.00149284 0
0.690606 0.0109391 3
8.58965 0.00977299 3
6.05019 0.00245385 0
16.8497 0.000610695 0
10.3376 0.00207163 0
7.5916 0.00776504 3
9.80853 0.00136804 0
0.110743 0.0112925 3
15.7829 0.00597919 3
16.2087 0.00187949 1
8.11784 0.000886488 0
19.5341 0.00266666 3
17.3061 0.0125108 3
14.7868 0.00998123 3
20.4296 0.00554842 3
6.89501 0.00642576 0
2.54654 0.00462759 0
16.0573 0.00208437 3
10.6946 0.00874476 3
8.24391 0.0127701 3
